4.774305355671727966e+02,0.000000000000000000e+00,2.323490171941564029e+02
0.000000000000000000e+00,4.778754270476653119e+02,2.289511782269015612e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
